index,field_key,dataset_name,physical_meaning,source_device_interface,unit,measured_or_commanded,urdf_joint_name,sign,zero_offset,formula,coupling_or_mimic,evidence,verified
1180,observation.state,hand_tactile_sensor_2.raw_force_112.fx,tactile sensor 2 raw distributed force raw_idx 112 fx,xhand SDK sensor_data[2].raw_force[112].fx,,"measured sensor value, unless fallback",,,,state[1180]=sensor_data[2].raw_force[112].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1181,observation.state,hand_tactile_sensor_2.raw_force_112.fy,tactile sensor 2 raw distributed force raw_idx 112 fy,xhand SDK sensor_data[2].raw_force[112].fy,,"measured sensor value, unless fallback",,,,state[1181]=sensor_data[2].raw_force[112].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1182,observation.state,hand_tactile_sensor_2.raw_force_112.fz,tactile sensor 2 raw distributed force raw_idx 112 fz,xhand SDK sensor_data[2].raw_force[112].fz,,"measured sensor value, unless fallback",,,,state[1182]=sensor_data[2].raw_force[112].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1183,observation.state,hand_tactile_sensor_2.raw_force_113.fx,tactile sensor 2 raw distributed force raw_idx 113 fx,xhand SDK sensor_data[2].raw_force[113].fx,,"measured sensor value, unless fallback",,,,state[1183]=sensor_data[2].raw_force[113].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1184,observation.state,hand_tactile_sensor_2.raw_force_113.fy,tactile sensor 2 raw distributed force raw_idx 113 fy,xhand SDK sensor_data[2].raw_force[113].fy,,"measured sensor value, unless fallback",,,,state[1184]=sensor_data[2].raw_force[113].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1185,observation.state,hand_tactile_sensor_2.raw_force_113.fz,tactile sensor 2 raw distributed force raw_idx 113 fz,xhand SDK sensor_data[2].raw_force[113].fz,,"measured sensor value, unless fallback",,,,state[1185]=sensor_data[2].raw_force[113].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1186,observation.state,hand_tactile_sensor_2.raw_force_114.fx,tactile sensor 2 raw distributed force raw_idx 114 fx,xhand SDK sensor_data[2].raw_force[114].fx,,"measured sensor value, unless fallback",,,,state[1186]=sensor_data[2].raw_force[114].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1187,observation.state,hand_tactile_sensor_2.raw_force_114.fy,tactile sensor 2 raw distributed force raw_idx 114 fy,xhand SDK sensor_data[2].raw_force[114].fy,,"measured sensor value, unless fallback",,,,state[1187]=sensor_data[2].raw_force[114].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1188,observation.state,hand_tactile_sensor_2.raw_force_114.fz,tactile sensor 2 raw distributed force raw_idx 114 fz,xhand SDK sensor_data[2].raw_force[114].fz,,"measured sensor value, unless fallback",,,,state[1188]=sensor_data[2].raw_force[114].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1189,observation.state,hand_tactile_sensor_2.raw_force_115.fx,tactile sensor 2 raw distributed force raw_idx 115 fx,xhand SDK sensor_data[2].raw_force[115].fx,,"measured sensor value, unless fallback",,,,state[1189]=sensor_data[2].raw_force[115].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1190,observation.state,hand_tactile_sensor_2.raw_force_115.fy,tactile sensor 2 raw distributed force raw_idx 115 fy,xhand SDK sensor_data[2].raw_force[115].fy,,"measured sensor value, unless fallback",,,,state[1190]=sensor_data[2].raw_force[115].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1191,observation.state,hand_tactile_sensor_2.raw_force_115.fz,tactile sensor 2 raw distributed force raw_idx 115 fz,xhand SDK sensor_data[2].raw_force[115].fz,,"measured sensor value, unless fallback",,,,state[1191]=sensor_data[2].raw_force[115].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1192,observation.state,hand_tactile_sensor_2.raw_force_116.fx,tactile sensor 2 raw distributed force raw_idx 116 fx,xhand SDK sensor_data[2].raw_force[116].fx,,"measured sensor value, unless fallback",,,,state[1192]=sensor_data[2].raw_force[116].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1193,observation.state,hand_tactile_sensor_2.raw_force_116.fy,tactile sensor 2 raw distributed force raw_idx 116 fy,xhand SDK sensor_data[2].raw_force[116].fy,,"measured sensor value, unless fallback",,,,state[1193]=sensor_data[2].raw_force[116].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1194,observation.state,hand_tactile_sensor_2.raw_force_116.fz,tactile sensor 2 raw distributed force raw_idx 116 fz,xhand SDK sensor_data[2].raw_force[116].fz,,"measured sensor value, unless fallback",,,,state[1194]=sensor_data[2].raw_force[116].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1195,observation.state,hand_tactile_sensor_2.raw_force_117.fx,tactile sensor 2 raw distributed force raw_idx 117 fx,xhand SDK sensor_data[2].raw_force[117].fx,,"measured sensor value, unless fallback",,,,state[1195]=sensor_data[2].raw_force[117].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1196,observation.state,hand_tactile_sensor_2.raw_force_117.fy,tactile sensor 2 raw distributed force raw_idx 117 fy,xhand SDK sensor_data[2].raw_force[117].fy,,"measured sensor value, unless fallback",,,,state[1196]=sensor_data[2].raw_force[117].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1197,observation.state,hand_tactile_sensor_2.raw_force_117.fz,tactile sensor 2 raw distributed force raw_idx 117 fz,xhand SDK sensor_data[2].raw_force[117].fz,,"measured sensor value, unless fallback",,,,state[1197]=sensor_data[2].raw_force[117].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1198,observation.state,hand_tactile_sensor_2.raw_force_118.fx,tactile sensor 2 raw distributed force raw_idx 118 fx,xhand SDK sensor_data[2].raw_force[118].fx,,"measured sensor value, unless fallback",,,,state[1198]=sensor_data[2].raw_force[118].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1199,observation.state,hand_tactile_sensor_2.raw_force_118.fy,tactile sensor 2 raw distributed force raw_idx 118 fy,xhand SDK sensor_data[2].raw_force[118].fy,,"measured sensor value, unless fallback",,,,state[1199]=sensor_data[2].raw_force[118].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1200,observation.state,hand_tactile_sensor_2.raw_force_118.fz,tactile sensor 2 raw distributed force raw_idx 118 fz,xhand SDK sensor_data[2].raw_force[118].fz,,"measured sensor value, unless fallback",,,,state[1200]=sensor_data[2].raw_force[118].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1201,observation.state,hand_tactile_sensor_2.raw_force_119.fx,tactile sensor 2 raw distributed force raw_idx 119 fx,xhand SDK sensor_data[2].raw_force[119].fx,,"measured sensor value, unless fallback",,,,state[1201]=sensor_data[2].raw_force[119].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1202,observation.state,hand_tactile_sensor_2.raw_force_119.fy,tactile sensor 2 raw distributed force raw_idx 119 fy,xhand SDK sensor_data[2].raw_force[119].fy,,"measured sensor value, unless fallback",,,,state[1202]=sensor_data[2].raw_force[119].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1203,observation.state,hand_tactile_sensor_2.raw_force_119.fz,tactile sensor 2 raw distributed force raw_idx 119 fz,xhand SDK sensor_data[2].raw_force[119].fz,,"measured sensor value, unless fallback",,,,state[1203]=sensor_data[2].raw_force[119].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1204,observation.state,hand_tactile_sensor_3.calc_force.fx,tactile sensor 3 calc_force fx,xhand SDK sensor_data[3].calc_force.fx,,"measured sensor value, unless fallback",,,,state[1204]=sensor_data[3].calc_force.fx,,xhand.py:_force_data_to_array,True
1205,observation.state,hand_tactile_sensor_3.calc_force.fy,tactile sensor 3 calc_force fy,xhand SDK sensor_data[3].calc_force.fy,,"measured sensor value, unless fallback",,,,state[1205]=sensor_data[3].calc_force.fy,,xhand.py:_force_data_to_array,True
1206,observation.state,hand_tactile_sensor_3.calc_force.fz,tactile sensor 3 calc_force fz,xhand SDK sensor_data[3].calc_force.fz,,"measured sensor value, unless fallback",,,,state[1206]=sensor_data[3].calc_force.fz,,xhand.py:_force_data_to_array,True
1207,observation.state,hand_tactile_sensor_3.calc_temperature,tactile sensor 3 calc_temperature,xhand SDK sensor_data[3].calc_temperature,,"measured sensor value, unless fallback",,,,state[1207]=sensor_data[3].calc_temperature,,xhand.py:_read_hand_state,True
1208,observation.state,hand_tactile_sensor_3.temperature_0,tactile sensor 3 temperature_0,xhand SDK sensor_data[3].temperature[0],,"measured sensor value, unless fallback",,,,state[1208]=sensor_data[3].temperature[0],,xhand.py:_read_hand_state,True
1209,observation.state,hand_tactile_sensor_3.temperature_1,tactile sensor 3 temperature_1,xhand SDK sensor_data[3].temperature[1],,"measured sensor value, unless fallback",,,,state[1209]=sensor_data[3].temperature[1],,xhand.py:_read_hand_state,True
1210,observation.state,hand_tactile_sensor_3.temperature_2,tactile sensor 3 temperature_2,xhand SDK sensor_data[3].temperature[2],,"measured sensor value, unless fallback",,,,state[1210]=sensor_data[3].temperature[2],,xhand.py:_read_hand_state,True
1211,observation.state,hand_tactile_sensor_3.temperature_3,tactile sensor 3 temperature_3,xhand SDK sensor_data[3].temperature[3],,"measured sensor value, unless fallback",,,,state[1211]=sensor_data[3].temperature[3],,xhand.py:_read_hand_state,True
1212,observation.state,hand_tactile_sensor_3.temperature_4,tactile sensor 3 temperature_4,xhand SDK sensor_data[3].temperature[4],,"measured sensor value, unless fallback",,,,state[1212]=sensor_data[3].temperature[4],,xhand.py:_read_hand_state,True
1213,observation.state,hand_tactile_sensor_3.temperature_5,tactile sensor 3 temperature_5,xhand SDK sensor_data[3].temperature[5],,"measured sensor value, unless fallback",,,,state[1213]=sensor_data[3].temperature[5],,xhand.py:_read_hand_state,True
1214,observation.state,hand_tactile_sensor_3.temperature_6,tactile sensor 3 temperature_6,xhand SDK sensor_data[3].temperature[6],,"measured sensor value, unless fallback",,,,state[1214]=sensor_data[3].temperature[6],,xhand.py:_read_hand_state,True
1215,observation.state,hand_tactile_sensor_3.temperature_7,tactile sensor 3 temperature_7,xhand SDK sensor_data[3].temperature[7],,"measured sensor value, unless fallback",,,,state[1215]=sensor_data[3].temperature[7],,xhand.py:_read_hand_state,True
1216,observation.state,hand_tactile_sensor_3.temperature_8,tactile sensor 3 temperature_8,xhand SDK sensor_data[3].temperature[8],,"measured sensor value, unless fallback",,,,state[1216]=sensor_data[3].temperature[8],,xhand.py:_read_hand_state,True
1217,observation.state,hand_tactile_sensor_3.temperature_9,tactile sensor 3 temperature_9,xhand SDK sensor_data[3].temperature[9],,"measured sensor value, unless fallback",,,,state[1217]=sensor_data[3].temperature[9],,xhand.py:_read_hand_state,True
1218,observation.state,hand_tactile_sensor_3.temperature_10,tactile sensor 3 temperature_10,xhand SDK sensor_data[3].temperature[10],,"measured sensor value, unless fallback",,,,state[1218]=sensor_data[3].temperature[10],,xhand.py:_read_hand_state,True
1219,observation.state,hand_tactile_sensor_3.temperature_11,tactile sensor 3 temperature_11,xhand SDK sensor_data[3].temperature[11],,"measured sensor value, unless fallback",,,,state[1219]=sensor_data[3].temperature[11],,xhand.py:_read_hand_state,True
1220,observation.state,hand_tactile_sensor_3.temperature_12,tactile sensor 3 temperature_12,xhand SDK sensor_data[3].temperature[12],,"measured sensor value, unless fallback",,,,state[1220]=sensor_data[3].temperature[12],,xhand.py:_read_hand_state,True
1221,observation.state,hand_tactile_sensor_3.temperature_13,tactile sensor 3 temperature_13,xhand SDK sensor_data[3].temperature[13],,"measured sensor value, unless fallback",,,,state[1221]=sensor_data[3].temperature[13],,xhand.py:_read_hand_state,True
1222,observation.state,hand_tactile_sensor_3.temperature_14,tactile sensor 3 temperature_14,xhand SDK sensor_data[3].temperature[14],,"measured sensor value, unless fallback",,,,state[1222]=sensor_data[3].temperature[14],,xhand.py:_read_hand_state,True
1223,observation.state,hand_tactile_sensor_3.temperature_15,tactile sensor 3 temperature_15,xhand SDK sensor_data[3].temperature[15],,"measured sensor value, unless fallback",,,,state[1223]=sensor_data[3].temperature[15],,xhand.py:_read_hand_state,True
1224,observation.state,hand_tactile_sensor_3.temperature_16,tactile sensor 3 temperature_16,xhand SDK sensor_data[3].temperature[16],,"measured sensor value, unless fallback",,,,state[1224]=sensor_data[3].temperature[16],,xhand.py:_read_hand_state,True
1225,observation.state,hand_tactile_sensor_3.temperature_17,tactile sensor 3 temperature_17,xhand SDK sensor_data[3].temperature[17],,"measured sensor value, unless fallback",,,,state[1225]=sensor_data[3].temperature[17],,xhand.py:_read_hand_state,True
1226,observation.state,hand_tactile_sensor_3.temperature_18,tactile sensor 3 temperature_18,xhand SDK sensor_data[3].temperature[18],,"measured sensor value, unless fallback",,,,state[1226]=sensor_data[3].temperature[18],,xhand.py:_read_hand_state,True
1227,observation.state,hand_tactile_sensor_3.temperature_19,tactile sensor 3 temperature_19,xhand SDK sensor_data[3].temperature[19],,"measured sensor value, unless fallback",,,,state[1227]=sensor_data[3].temperature[19],,xhand.py:_read_hand_state,True
1228,observation.state,hand_tactile_sensor_3.raw_force_0.fx,tactile sensor 3 raw distributed force raw_idx 0 fx,xhand SDK sensor_data[3].raw_force[0].fx,,"measured sensor value, unless fallback",,,,state[1228]=sensor_data[3].raw_force[0].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1229,observation.state,hand_tactile_sensor_3.raw_force_0.fy,tactile sensor 3 raw distributed force raw_idx 0 fy,xhand SDK sensor_data[3].raw_force[0].fy,,"measured sensor value, unless fallback",,,,state[1229]=sensor_data[3].raw_force[0].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1230,observation.state,hand_tactile_sensor_3.raw_force_0.fz,tactile sensor 3 raw distributed force raw_idx 0 fz,xhand SDK sensor_data[3].raw_force[0].fz,,"measured sensor value, unless fallback",,,,state[1230]=sensor_data[3].raw_force[0].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1231,observation.state,hand_tactile_sensor_3.raw_force_1.fx,tactile sensor 3 raw distributed force raw_idx 1 fx,xhand SDK sensor_data[3].raw_force[1].fx,,"measured sensor value, unless fallback",,,,state[1231]=sensor_data[3].raw_force[1].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1232,observation.state,hand_tactile_sensor_3.raw_force_1.fy,tactile sensor 3 raw distributed force raw_idx 1 fy,xhand SDK sensor_data[3].raw_force[1].fy,,"measured sensor value, unless fallback",,,,state[1232]=sensor_data[3].raw_force[1].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1233,observation.state,hand_tactile_sensor_3.raw_force_1.fz,tactile sensor 3 raw distributed force raw_idx 1 fz,xhand SDK sensor_data[3].raw_force[1].fz,,"measured sensor value, unless fallback",,,,state[1233]=sensor_data[3].raw_force[1].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1234,observation.state,hand_tactile_sensor_3.raw_force_2.fx,tactile sensor 3 raw distributed force raw_idx 2 fx,xhand SDK sensor_data[3].raw_force[2].fx,,"measured sensor value, unless fallback",,,,state[1234]=sensor_data[3].raw_force[2].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1235,observation.state,hand_tactile_sensor_3.raw_force_2.fy,tactile sensor 3 raw distributed force raw_idx 2 fy,xhand SDK sensor_data[3].raw_force[2].fy,,"measured sensor value, unless fallback",,,,state[1235]=sensor_data[3].raw_force[2].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1236,observation.state,hand_tactile_sensor_3.raw_force_2.fz,tactile sensor 3 raw distributed force raw_idx 2 fz,xhand SDK sensor_data[3].raw_force[2].fz,,"measured sensor value, unless fallback",,,,state[1236]=sensor_data[3].raw_force[2].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1237,observation.state,hand_tactile_sensor_3.raw_force_3.fx,tactile sensor 3 raw distributed force raw_idx 3 fx,xhand SDK sensor_data[3].raw_force[3].fx,,"measured sensor value, unless fallback",,,,state[1237]=sensor_data[3].raw_force[3].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1238,observation.state,hand_tactile_sensor_3.raw_force_3.fy,tactile sensor 3 raw distributed force raw_idx 3 fy,xhand SDK sensor_data[3].raw_force[3].fy,,"measured sensor value, unless fallback",,,,state[1238]=sensor_data[3].raw_force[3].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1239,observation.state,hand_tactile_sensor_3.raw_force_3.fz,tactile sensor 3 raw distributed force raw_idx 3 fz,xhand SDK sensor_data[3].raw_force[3].fz,,"measured sensor value, unless fallback",,,,state[1239]=sensor_data[3].raw_force[3].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
